pcon,share_conservative_poll,share_labor_poll,N,share_joint_poll,sd_poll,share_conservative,share_labor,share_joint,year
inverness - nairn - badenoch and strathspey,0.7906473874557272,0.20935261254427281,20,0.26462791461479374,0.09097364897737159,0.7931259407927748,0.2068740592072253,19930,2019
kilmarnock and loudoun,0.6995415994710524,0.3004584005289475,19,0.22442618092622543,0.1051773314781765,0.5619469026548672,0.43805309734513276,20566,2019
kirkcaldy and cowdenbeath,0.47754896408024855,0.5224510359197515,16,0.26250278980035646,0.12487392416606889,0.38140792766610154,0.6185920723338985,24774,2019
lanark and hamilton east,0.8607695544423369,0.13923044555766315,26,0.34476115570007676,0.06789282520931787,0.6137017846862406,0.38629821531375935,27792,2019
linlithgow and east falkirk,0.44622517573732307,0.5537748242626769,18,0.37703151875856716,0.11716756004294739,0.5759616159987098,0.42403838400129024,24802,2019
livingston,0.6820563572709323,0.3179436427290677,28,0.31276770008240856,0.08800476504494326,0.5055401087272274,0.49445989127277257,24097,2019
midlothian,0.48760790504987456,0.5123920949501254,15,0.20307381081255793,0.12905978872412768,0.4221415607985481,0.5778584392014519,24795,2019
moray,0.76874480070484,0.23125519929516003,29,0.41514655564496256,0.07829568889662507,0.9009126466753585,0.09908735332464146,24544,2019
motherwell and wishaw,0.5143071952254685,0.4856928047745315,10,0.23885187605846528,0.15804913924624212,0.33249627976190477,0.6675037202380952,21504,2019
na h-eileanan an iar,0.36370768798197034,0.6362923120180296,6,0.2672621355099845,0.1963943336270084,0.4400054727048844,0.5599945272951156,7309,2019
north ayrshire and arran,0.6446106850182833,0.3553893149817166,21,0.3228065912614271,0.10444587337776873,0.68910330751032145,0.31089669248967855,21557,2019
north east fife,0.7415056175415085,0.25849438245849166,9,0.14818176526089455,0.14593569234270226,0.7773865414710485,0.22261345852895148,7668,2019
ochil and south perthshire,0.8137699435720417,0.18623005642795842,22,0.2848793154790854,0.08299737742592664,0.8185774364600475,0.18142256353995245,27345,2019
orkney and shetland,0.7163798140877797,0.28362018591222027,9,0.2848470895700933,0.15025155797134124,0.5960385718008862,0.4039614281991139,3837,2019
paisley and renfrewshire north,0.7652064920815156,0.23479350791848427,18,0.2914361662942013,0.0999070447293152,0.49483853890947593,0.5051614610905241,22668,2019
paisley and renfrewshire south,0.4454966478515129,0.5545033521484872,13,0.2416155993568484,0.13784868644349973,0.40860273085433646,0.5913972691456636,18529,2019
perth and north perthshire,0.6914076181874526,0.30859238181254733,21,0.30129998232174826,0.10079756320273735,0.8891082888300498,0.11089171116995018,22283,2019
ross - skye and lochaber,0.9160155303594858,0.08398446964051416,13,0.17056082344320872,0.07692707760736076,0.7381258023106547,0.26187419768934533,9348,2019
rutherglen and hamilton west,0.4062599160627183,0.5937400839372817,15,0.3036324641005897,0.12681030364641283,0.30279333809541714,0.6972066619045829,26599,2019
stirling,0.787095164422923,0.21290483557707704,23,0.3582212130327253,0.08535765332461911,0.8049370323051652,0.19506296769483483,21916,2019
west aberdeenshire and kincardine,0.6838617903452936,0.31613820965470635,14,0.19376375943739188,0.12426781046566418,0.9034666243100504,0.09653337568994957,25183,2019
west dunbartonshire,0.30828383756657246,0.6917161624334276,11,0.2351482999977879,0.13923326178552425,0.3338347424658955,0.6661652575341045,19279,2019
lagan valley,NA,NA,0,0,NA,1,0,955,2019
